31 016 7.102.1 T23N
31 020 2.14
31 010 4.132
31 241 NW19 14-1
31 006 WP 1
31 014 29.121
31 010 21.115
31 201 NE-NW26 1.1
31 008 33.131
31 008 35.052
31 014 28.10
31 241 OTP 59
31 008 19.03
31 008 26.13
31 201 Y&S 55
31 018 16.101
31 146 CE2 94
31 006 4.111
31 016 19.132
31 002 6.GL2.07 R26E
31 020 22.11
31 006 24.162
31 010 19.118
31 241 OTP 192
31 014 20.161
31 006 18.141
31 241 GL19 9-1
31 006 36.03
31 004 27.072
31 201 LVH 9
31 012 32.03
31 014 24.02
31 010 5.052
31 018 1ASR 147
31 241 CLCH 5
31 018 17.15
31 010 20.092
31 146 S 22
31 004 16.012
31 018 19.12
31 004 8.15
31 010 8.072
31 016 7.GL 7.2 T23N
31 201 34.103
31 201 27.1225
31 020 31.013
31 020 31GL2.9 R25E
31 016 30.091
31 012 11.08
31 018 16.14
31 006 17.014
31 002 14.065
31 020 15.03
31 016 16.GL 2
31 008 22.15
31 201 27.101.3
31 201 Y&S 26
31 020 7.04
31 018 26.04
31 006 24.161
31 002 14.071
31 008 27.061
31 018 33.061
31 241 SE7 39-1
31 241 NW19 16-6.2
31 201 JOB 1
31 020 23.092
31 201 MCH2 8
31 004 19.072
31 241 NE19 12-29
31 012 15.042
31 201 FJP1-R 42
31 111 DP 16
31 146 RL 14
31 014 19.061
31 111 BLK B 9
31 012 14.032
31 006 8.01
31 020 11.032
31 002 20.102
31 006 2.026
31 201 V 24
31 004 15.013
31 004 1.15
31 201 34.0511
31 002 12.13
31 004 23.063
31 241 BR 18
31 012 33.15
31 014 17.042
31 008 4.161
31 241 OTP 190
31 020 30GL4.5 R25E
31 241 NE13 25-2
31 201 FJP1 2
31 201 27.1410
31 008 3.011
31 241 INBL 28
31 012 19.163
31 010 31.121
31 012 6.023
31 146 CE 33
31 201 KB 2
31 006 11.081
31 111 CJ 15
31 002 MLC 4
31 201 27.0124
31 020 21.11
31 012 2.092
31 201 M 3
31 008 17.062
31 008 22.131
31 020 15.091
31 002 18.GL1.08.2R26E
31 006 20.062
31 241 HL 15
31 016 10.GL 1.1
31 020 5.02
31 241 BL 20
31 012 25.050
31 002 15.012
31 111 BLK F 18
31 146 SW 22 15-5
31 020 30.054
31 008 11.01
31 241 GL19 9-12
31 004 18.123
31 006 14.112
31 006 25.121
31 004 17.123
31 004 31.1611
31 020 9.14
31 006 18.056
31 010 14.135
31 002 30.042
31 014 29.09
31 008 23.033
31 010 6.11
31 014 25.152
31 146 M 5
31 006 34.14
31 012 25.043
31 004 10.131
31 006 34.015
31 012 22.051
31 201 GL3-34 6.1
31 201 27.1417
31 008 35.09
31 010 33.061
31 014 20.063
31 004 23.12
31 111 BLK C 6
31 201 NE-NW26 34
31 146 CB 6
31 008 18.072
31 201 26.0217
31 018 17.16
31 002 1.09
31 008 28.07
31 008 6.131
31 020 36.152
31 241 SW8 40-1.2
31 016 19.027.1
31 014 23.116
31 020 4.092
31 241 SE7 39-2
31 004 23.015
31 018 17.081
31 008 3.166
31 020 25.05
31 006 23.102
31 006 17.123
31 018 10.07
31 016 4.013
31 002 7.031
31 004 7.021
31 004 10.141
31 241 N&I3 3
31 201 SW-NW26 11
31 241 NE19 11-40
31 006 21.102
31 012 17.062
31 016 5.113
31 241 PZ 7.1
31 241 GL18 2-21
31 010 27.113
31 241 HM 23
31 020 12.052
31 004 32.032
31 018 4.161
31 014 30.062
31 010 20.073
31 008 22.121
31 201 26.0237
31 018 13.08
31 201 AFCH 3
31 146 CE5 216
31 014 31.021
31 018 11.10
31 002 24.GL 3.9
31 201 SR 25
31 004 29.042
31 008 19.141
31 004 19.075
31 012 19.014
31 111 NE18 4-4
31 004 20.011
31 012 3.122
31 241 BR 39
31 004 32.152
31 018 2ASR 51
31 014 35.163
31 004 33.133
31 020 33.023
31 018 1ASR 28
31 201 ADE 119
31 146 RL1 31
31 006 36.105
31 006 1.09
31 004 3.112
31 111 ELP-E 25
31 008 25.01
31 014 15.051
31 146 CE3 147
31 016 30.02
31 016 19.11
31 012 25.025
31 016 3.GL 1.6
31 241 NE19 12-12
31 004 24.06
31 012 13.132
31 006 4.053
31 006 30.152
31 020 2.163
31 006 29.101
31 201 ADE 88
31 010 36.122
31 201 SW-NW26 46
31 020 18.161
